"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",1,0.279722569494573,0.205284335389191,0.303628951561473,0.174122122002269,0.252802636389532,0.319212009932311,0.241599586914738,0.182042916641875,0.289737372742349,0.223722934664327,0.242502948990639,0.238747090534361,0.16893641602118,0.105170287017187,0.102546077282855,0.227576706836456,0.169992721829244,0.298459615888444,0.26229965714796,0.246754170038749,0.274093858006388,0.209329286409022,0.199622724504039,0.227988313456021,0.295903791703537,0.257647292015431,0.215695482921438,0.239711143521791,0.298889964160958,0.268735276443764,0.151308594197141,0.185046239630019,0.178218049372092,0.194758678823896,0.26045138193455,0.283115745586488,0.252161999234003,0.253674740255017,0.041517326688106
"2",0.279722569494573,1,0.18154888794235,0.260570706735423,0.112475916903204,0.170439216807308,0.316960122019311,0.185972593112987,0.141113378970905,0.189157806832687,0.165143594073094,0.213170884971781,0.206861243823327,0.165914366274053,0.0889719234691133,0.081293568584845,0.191404141493518,0.175646428871699,0.259651023235653,0.246553210448106,0.171326174834761,0.277364694925061,0.14557711062158,0.123375306090078,0.231265853747138,0.257591498804008,0.273544801054137,0.214512721121851,0.250528609331079,0.278726722472865,0.253146931336228,0.15112670254481,0.131985858030809,0.149819085429423,0.191684264378536,0.193669640552466,0.214767783235588,0.178035771580231,0.226476047907098,0.0607378282182844
"3",0.205284335389191,0.18154888794235,1,0.167686104523962,0.129736473317308,0.0833630076405396,0.226873444761869,0.106375228983891,0.114830059880047,0.199791357055482,0.113714403467312,0.127652103758623,0.144167844630131,0.127370812136404,0.101399252142261,0.0594386426513333,0.114769477686522,0.113408703556767,0.136341287443431,0.127002749347821,0.131055582513638,0.154352507522045,0.115731663853326,0.10545838906865,0.133861712298741,0.149473439493372,0.186166775277505,0.121734429902416,0.170322407095947,0.155188751362069,0.129062679018124,0.109915891608929,0.0914438449747806,0.0925620323221294,0.131800902073833,0.145522801124858,0.169413286925297,0.128184904240268,0.164718854541779,0.0182657543394634
"4",0.303628951561473,0.260570706735423,0.167686104523962,1,0.164509845381889,0.162789474080554,0.357226218503161,0.179991347597743,0.132345997467189,0.173407553521302,0.226898668055145,0.222757433962493,0.235319104258748,0.14378924242859,0.0947831086286861,0.0892026851425928,0.177070243047939,0.204051506973856,0.271434329079519,0.287684808359844,0.243688490173815,0.308472186462595,0.167028819052725,0.154820284984747,0.20286291715734,0.320835022813304,0.278517431423066,0.224582597156606,0.273458014001292,0.279873917120254,0.247176737164633,0.171426650905308,0.153779909655345,0.185230809980675,0.18870815724099,0.205918451464856,0.234981817938807,0.208226086646967,0.250107178502696,0.0583121746897458
"5",0.174122122002269,0.112475916903204,0.129736473317308,0.164509845381889,1,0.111502399306846,0.1419813887444,0.145376548484157,0.0798286043635108,0.143134981726359,0.156792003291229,0.115564971555066,0.117839012579957,0.107378571928734,0.10898865679594,0.0910433702400397,0.124480302168628,0.103135600997499,0.164952487122484,0.111905568460352,0.12063926198402,0.168354686386895,0.111283701751954,0.0917181732967863,0.132796570713517,0.154688169811227,0.145237710746658,0.115354817383902,0.148411461414388,0.131889112822225,0.129668425014338,0.0911187974483312,0.0904990858736388,0.114740869893957,0.101113159787427,0.141368673316756,0.165807599986929,0.126698898063112,0.134784002708719,0.0270817501170669
"6",0.252802636389532,0.170439216807308,0.0833630076405396,0.162789474080554,0.111502399306846,1,0.16691694486357,0.452098919773407,0.157151738221615,0.129883824873984,0.420179450065116,0.275306114300721,0.132248951539381,0.118785097610452,0.0654591509992237,0.0730769086233592,0.184762112901516,0.105399099820231,0.215507552299836,0.177276968650504,0.0912549576998802,0.134879531450108,0.106016055536685,0.0670667839184835,0.161964745336226,0.147372839498691,0.147057960784636,0.10653142293165,0.119519973668491,0.166080042962614,0.137382530936097,0.0819852525146245,0.0993084785856587,0.0885084570573262,0.105268463197945,0.137199927965909,0.147074992288571,0.118489105183103,0.141832671326994,0.0366484516957159
"7",0.319212009932311,0.316960122019311,0.226873444761869,0.357226218503161,0.1419813887444,0.16691694486357,1,0.201524615787388,0.148133736263074,0.186026147623103,0.202970860127465,0.23775080227189,0.244670615740938,0.168700742960678,0.108623271044845,0.0979772421492403,0.182334768164692,0.197763278772877,0.316498510899937,0.285334076024885,0.241160433918629,0.389840833260598,0.176898065885929,0.140579561568159,0.243410556486634,0.363403655744956,0.331479134473663,0.277886246124708,0.293581219890485,0.385679735652828,0.302104632439889,0.202968730731771,0.208320710062656,0.222817945487559,0.251192123108839,0.245903564011348,0.279453746162702,0.206402184957581,0.307598212503966,0.055921459678265
"8",0.241599586914738,0.185972593112987,0.106375228983891,0.179991347597743,0.145376548484157,0.452098919773407,0.201524615787388,1,0.156583500926265,0.171364112232002,0.374172904565072,0.291342010712328,0.196857290533067,0.12907658424312,0.091981428873685,0.0911690532089136,0.190049937299476,0.114863073459854,0.214549488130639,0.200764329791818,0.11073742123217,0.160392056415866,0.110825966126206,0.0911304249252197,0.150544946053584,0.162025006101013,0.172095422435672,0.114710942324636,0.145332157645241,0.158703744639001,0.145130048793556,0.0845110840208769,0.098607870068612,0.101456128417515,0.116195150814408,0.142580530679734,0.157542228493506,0.134617488981377,0.152599357282995,0.0346237313773925
"9",0.182042916641875,0.141113378970905,0.114830059880047,0.132345997467189,0.0798286043635108,0.157151738221615,0.148133736263074,0.156583500926265,1,0.105043128307555,0.14588098785716,0.125793531012762,0.133194726513072,0.144464754273874,0.0588829410507544,0.0391042186297144,0.16026888062612,0.0841309475834063,0.165492542884943,0.170104252271292,0.0867763990860505,0.116811621637556,0.0887771775916455,0.0649172493238593,0.128237618121982,0.126457737238811,0.110340571691618,0.0826556618765881,0.10055576102527,0.140025803732662,0.110074826764896,0.0864226084996459,0.0920168655460205,0.105104722274369,0.10430025691563,0.100574561846589,0.11212356728864,0.104747508428689,0.123997120837829,0.0244340365525104
"10",0.289737372742349,0.189157806832687,0.199791357055482,0.173407553521302,0.143134981726359,0.129883824873984,0.186026147623103,0.171364112232002,0.105043128307555,1,0.165374529775814,0.143014826990269,0.12664242907197,0.12467647611105,0.122367535594707,0.116918326632038,0.098523123013141,0.103011079937572,0.126655775653852,0.137116235752516,0.148616241974952,0.151473829317135,0.145978134651726,0.152154326577011,0.150050438547164,0.169756183225585,0.137461089339535,0.129903197199861,0.149907263908135,0.149250006850699,0.168456124619664,0.0927809636955075,0.0812298012373255,0.103931572281301,0.113927693007445,0.13356802607669,0.15098690506192,0.170461044944135,0.127811084257139,0.0347930488656768
